"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"598",11,9,14,183,18,17,25,171,10,33,39,10,17,42,17,16,22,18,37,10,10,17,9,9,29,9,2,12,10,12,14,17,13,20,13,10,17,2,10,8,21,8,17,18,9,10,10,16,129,35
"599",7,8,10,16,14,11,11,10,14,13,13,14,10,16,11,10,17,12,31,8,10,8,11,7,7,15,14,13,13,9,NA,14,9,18,9,NA,9,12,10,8,10,14,13,NA,9,9,10,13,13,9
"600",16,10,25,15,17,9,10,15,12,17,18,19,19,11,16,16,18,44,12,45,10,10,13,22,10,11,15,17,21,7,18,18,18,9,13,22,13,15,16,10,9,11,11,25,12,12,12,18,10,19
"601",12,7,12,13,8,10,10,86,10,8,10,10,15,9,12,11,9,9,10,12,8,11,10,10,13,18,8,11,34,11,9,11,11,8,12,10,11,13,20,17,15,40,85,13,14,11,68,15,14,10
"602",15,12,22,13,25,18,7,13,13,18,7,8,78,10,11,8,13,14,16,42,7,10,8,17,9,19,12,9,10,17,21,15,9,24,9,11,10,13,9,15,9,9,17,7,13,17,83,21,10,9
"603",19,19,10,16,22,10,11,15,40,25,23,9,14,28,11,21,26,12,14,21,27,7,11,43,27,24,11,10,24,10,18,11,20,22,10,8,23,25,8,14,15,24,26,13,15,10,28,10,9,19
"604",12,182,9,15,143,18,18,11,22,20,23,24,8,8,11,11,16,11,176,9,16,11,15,17,8,15,21,14,27,16,15,24,12,17,14,24,10,11,15,16,15,13,9,16,25,20,7,17,13,9
"605",15,7,17,13,17,14,8,12,18,10,12,14,12,35,19,20,14,13,9,11,17,19,8,11,15,11,19,12,8,14,9,17,12,9,14,9,38,17,16,18,13,6,16,17,16,15,16,15,18,15
"606",9,13,11,13,11,13,15,20,15,9,16,18,19,22,12,13,23,8,9,20,19,12,18,13,13,24,8,8,24,44,19,11,15,9,23,10,20,14,7,8,19,43,21,8,18,12,11,9,18,12
"607",11,10,7,10,11,18,17,17,11,9,14,17,13,15,9,13,10,17,18,11,11,19,19,10,9,14,14,8,10,9,8,9,7,9,12,27,8,9,9,9,12,30,11,11,17,9,9,9,7,11
"608",14,12,18,18,22,12,8,11,29,25,11,254,26,12,14,264,20,19,19,10,13,36,91,20,8,24,102,16,10,9,19,16,13,18,15,23,10,13,8,15,18,21,11,29,12,9,10,17,8,10
"609",12,18,8,8,31,16,17,18,14,10,14,10,14,12,17,11,15,14,15,18,14,12,11,19,16,16,10,9,13,9,8,8,10,11,8,18,40,9,10,16,11,12,8,12,15,6,15,45,13,14
"610",39,16,12,19,16,15,13,12,22,12,16,10,15,11,20,9,12,8,9,8,15,15,16,13,20,10,15,18,11,38,19,18,16,10,8,8,10,16,11,11,12,10,11,13,9,14,19,16,11,13
"611",18,7,15,15,14,24,17,9,12,9,15,9,7,22,15,19,18,24,11,9,24,65,16,9,21,24,22,20,9,22,10,10,24,13,9,16,7,13,23,8,23,13,13,122,6,134,68,31,7,17
"612",15,9,13,59,12,15,14,18,11,61,9,10,26,8,11,11,9,26,13,23,21,11,6,31,39,33,21,20,11,20,14,23,19,17,21,12,21,17,8,9,9,17,10,19,9,14,13,16,39,11
"613",9,14,8,9,10,12,8,15,11,12,11,15,21,13,15,7,10,8,14,11,17,10,12,19,18,18,9,6,12,9,7,74,7,10,15,19,17,9,8,10,17,8,9,15,7,21,13,93,15,18
"614",10,9,24,16,14,55,14,22,14,20,16,16,19,17,17,10,21,38,19,13,18,13,11,10,12,18,29,16,18,7,9,16,64,10,19,16,9,45,17,13,10,18,40,11,17,19,13,19,9,9
"615",10,76,10,35,9,16,11,11,18,80,8,10,12,16,17,12,17,44,10,10,13,12,10,10,9,15,40,18,11,10,10,11,11,10,16,13,8,9,47,10,19,12,12,12,17,11,13,17,13,10
"616",10,37,22,39,27,13,13,25,7,16,9,17,23,8,12,32,26,20,12,14,16,13,13,17,28,24,20,45,20,22,13,14,18,21,12,20,8,21,8,9,29,38,13,31,14,13,9,8,21,11
"617",14,9,15,8,12,18,40,21,23,25,13,18,18,19,11,19,28,16,29,16,10,23,14,34,17,19,8,13,17,23,468,13,17,12,17,18,12,13,9,14,11,12,17,20,16,15,12,19,12,26
"618",12,15,15,19,9,19,17,9,11,19,13,11,11,18,10,14,17,6,9,18,16,12,36,11,14,18,16,14,8,18,10,17,11,16,8,17,11,7,12,13,10,17,12,18,15,34,10,13,14,10
"619",14,9,12,13,12,22,10,8,10,25,11,13,16,20,14,8,12,14,19,18,17,9,10,7,17,34,14,16,11,14,10,24,24,18,33,13,12,31,13,22,18,16,19,10,19,19,13,20,12,16
"620",9,9,24,17,32,13,32,13,14,25,13,9,10,12,14,16,8,25,11,12,13,13,14,9,18,23,16,19,13,10,17,16,15,12,16,10,16,48,8,13,11,22,43,12,13,11,9,15,13,14
"621",8,16,7,11,9,28,11,57,11,8,22,23,13,24,9,10,13,19,10,10,11,16,22,23,9,17,13,9,24,57,12,11,10,20,19,12,20,46,12,13,22,19,20,27,8,12,20,25,15,9
"622",15,20,25,10,8,18,23,9,12,16,23,9,17,27,57,21,10,12,17,18,19,11,11,63,19,10,14,11,39,22,16,12,20,10,20,9,11,12,41,20,24,23,8,10,15,11,10,13,11,12
"623",14,8,18,12,37,12,12,30,30,12,13,25,13,10,25,16,12,12,20,25,11,16,15,8,12,23,32,10,27,22,12,11,14,30,22,38,13,9,12,7,17,23,25,20,14,15,12,10,19,17
"624",14,13,10,14,12,11,22,15,19,12,15,11,17,11,14,13,11,16,11,15,16,19,10,19,17,13,12,12,16,18,83,12,19,82,13,9,21,11,7,13,18,17,12,16,9,10,13,9,21,14
"625",27,23,35,37,7,18,12,14,12,12,10,9,11,35,10,56,27,12,21,32,10,21,9,36,19,26,12,10,9,13,26,13,34,17,22,57,13,16,22,30,14,12,13,10,30,18,8,13,12,16
"626",11,26,10,24,9,24,8,20,10,13,50,8,24,10,10,8,9,13,24,8,22,10,12,18,12,24,19,10,10,11,11,24,26,19,23,10,23,26,27,9,12,9,13,11,12,11,18,39,6,9
"627",10,9,28,22,68,NA,18,12,25,16,31,10,17,16,13,10,87,23,20,NA,22,13,13,10,42,18,27,NA,10,14,14,105,11,13,10,18,29,10,20,15,9,11,12,16,9,16,13,16,9,13
"628",10,12,18,19,16,20,9,13,23,14,10,23,14,10,46,15,16,10,7,12,27,16,11,23,87,15,10,21,27,18,21,21,8,12,86,11,27,14,9,31,14,45,8,10,21,22,10,11,8,46
"629",13,13,9,13,17,10,13,21,20,33,11,19,12,12,20,11,15,8,19,19,13,33,20,9,19,18,9,10,10,14,21,19,15,18,17,11,10,10,18,17,19,7,19,19,13,17,13,10,20,11
"630",28,24,15,7,12,306,8,25,16,31,13,12,14,12,9,10,13,12,123,11,14,29,17,8,14,9,28,14,8,10,307,12,11,11,239,23,11,8,25,27,10,38,33,12,11,17,17,15,16,11
"631",21,18,16,19,9,12,18,9,10,9,11,19,9,9,10,10,16,9,10,9,15,9,11,20,15,8,7,11,8,22,15,15,11,19,33,11,8,18,19,11,17,17,9,10,21,7,15,11,36,15
"632",12,12,13,21,18,23,21,21,15,13,14,16,24,21,52,10,23,9,16,15,18,18,11,12,8,10,23,10,9,28,7,14,27,66,10,31,7,18,15,12,13,29,20,10,9,7,17,17,16,64
"633",12,28,9,72,13,18,17,9,33,24,33,28,16,17,26,10,9,12,8,9,19,16,23,12,12,22,10,9,7,16,14,12,78,19,11,12,9,18,34,40,11,20,25,12,8,32,11,34,13,17
"634",17,95,15,10,13,20,37,12,15,11,15,27,20,19,31,7,14,20,6,18,32,14,59,14,11,17,17,19,16,15,16,25,24,51,12,29,9,14,NA,12,12,11,13,14,11,22,9,13,10,10
"635",12,19,18,11,17,12,20,145,11,11,15,15,18,15,35,14,11,10,18,9,38,10,21,15,7,15,14,15,9,7,12,18,12,18,19,12,13,19,10,9,9,18,20,16,13,163,11,163,15,11
"636",14,10,9,14,12,23,15,16,17,12,12,10,15,15,18,13,8,13,14,27,13,12,14,13,7,10,14,13,10,12,13,12,13,13,14,11,7,11,18,13,16,7,11,7,12,10,11,9,12,8
"637",28,149,24,22,60,10,15,21,9,14,12,8,12,24,20,173,31,18,17,10,16,11,7,20,29,10,8,23,14,11,14,12,162,77,7,8,17,11,9,16,19,13,10,14,9,11,9,12,10,16
"638",7,12,34,7,12,10,16,19,17,6,12,22,14,9,15,38,19,8,9,15,20,7,14,10,16,17,15,19,12,17,15,15,15,15,10,8,13,13,18,12,9,8,18,18,9,11,16,6,14,10
"639",15,17,12,10,12,20,10,23,17,15,20,10,38,9,22,13,20,23,16,23,12,8,13,16,22,17,14,11,21,25,21,11,12,17,10,21,11,13,9,22,16,21,11,17,15,17,25,19,15,40
"640",20,9,14,20,7,23,12,25,25,10,9,14,9,75,82,13,11,16,11,39,9,9,27,18,18,44,22,21,12,11,17,17,17,23,13,15,10,8,16,12,17,11,15,34,37,13,14,18,72,15
"641",11,9,8,19,78,12,14,10,13,9,11,17,14,22,22,11,88,19,10,14,12,11,17,12,6,22,13,10,11,18,10,25,14,12,10,9,25,8,14,16,16,10,14,13,18,88,16,16,16,19
"642",11,13,13,17,11,12,18,11,10,25,8,20,23,8,13,17,13,17,8,9,15,12,14,10,10,10,17,23,14,32,38,41,11,10,13,29,9,13,21,8,14,14,12,13,13,7,11,16,15,21
"643",14,7,15,11,10,30,103,11,8,9,15,14,11,93,33,11,11,8,11,14,15,12,15,13,15,9,9,15,12,13,29,13,47,12,17,9,14,12,8,10,10,17,13,15,9,10,14,10,7,81
"644",14,20,21,43,10,10,26,13,8,29,13,13,14,9,10,15,9,14,17,38,10,9,29,9,9,19,33,10,16,12,55,15,13,10,33,11,8,11,12,13,28,10,13,13,26,37,13,37,10,21
"645",19,9,10,19,17,16,14,10,12,17,17,14,11,15,10,15,15,19,11,15,8,15,14,14,10,11,10,11,11,21,15,41,21,17,10,11,17,16,17,10,13,17,15,16,13,21,11,18,9,36
"646",16,15,8,16,15,11,12,27,16,19,11,13,12,7,23,14,24,10,21,14,13,19,32,14,16,18,10,16,9,16,14,13,35,18,8,15,10,9,21,17,10,14,13,15,19,9,10,9,11,11
"647",9,11,18,10,17,10,12,9,9,19,7,36,9,13,26,21,10,20,22,7,16,16,20,8,19,15,14,18,17,8,18,8,32,7,14,11,25,13,20,9,10,9,17,13,9,16,21,12,10,16
"648",14,12,8,14,32,17,24,19,16,20,8,9,7,93,59,23,15,10,77,11,15,11,10,10,20,12,15,18,14,11,22,13,10,13,18,17,18,93,20,14,44,15,11,30,46,16,14,12,8,10
"649",16,29,16,13,13,11,10,13,10,13,13,21,15,11,14,8,20,30,8,13,10,14,12,13,16,16,13,18,20,15,18,13,14,13,11,16,8,11,15,11,7,12,8,14,13,11,9,16,13,18
"650",14,12,11,6,14,13,14,12,12,13,11,9,17,12,11,15,13,15,12,14,30,16,8,29,10,12,9,9,15,14,13,13,10,13,10,14,15,7,16,10,8,14,10,12,12,10,13,12,12,10
"651",9,11,34,17,130,12,7,12,10,13,19,9,16,129,10,14,14,32,17,12,9,34,14,11,11,9,12,10,15,15,14,13,15,9,13,12,15,17,8,11,12,11,7,14,18,12,12,11,99,9
"652",11,28,19,14,15,16,20,23,42,15,14,13,8,10,9,9,10,8,8,16,3,10,16,22,11,9,13,9,10,21,14,9,14,11,13,14,13,9,8,18,16,13,20,45,9,10,17,10,18,8
"653",13,27,31,7,18,19,70,8,11,16,31,19,15,19,23,59,18,20,14,7,17,70,20,29,10,19,11,10,11,29,16,13,13,20,10,18,12,10,14,17,34,17,17,10,27,18,14,10,14,15
"654",9,10,19,8,44,14,29,8,20,14,12,28,11,19,10,16,12,10,13,11,11,10,55,16,14,17,17,12,17,10,21,17,16,12,15,12,11,11,13,29,7,12,13,45,20,19,20,25,9,16
"655",7,13,17,12,15,14,14,8,9,10,10,10,11,11,10,15,6,8,8,9,15,13,9,16,10,14,9,13,9,10,12,12,14,11,16,16,10,8,18,13,14,16,14,24,13,14,9,11,12,24
"656",19,13,16,9,17,10,10,9,13,13,12,12,7,9,11,12,15,14,17,21,14,10,17,9,9,7,15,7,12,17,30,9,7,11,10,8,16,54,60,12,18,11,15,17,13,8,15,12,11,15
"657",20,11,19,30,12,19,15,20,13,9,34,11,18,10,10,11,31,10,10,16,45,32,16,11,11,9,10,16,16,8,20,47,10,23,18,10,20,25,35,11,32,12,29,26,27,13,20,7,11,15
"658",8,10,25,26,126,10,37,13,10,10,17,12,15,52,17,134,11,28,11,11,9,134,12,11,13,70,13,14,15,10,10,13,24,18,10,14,14,23,8,23,34,14,14,25,12,9,12,11,10,7
"659",18,11,16,9,13,18,16,16,9,10,16,14,8,9,11,11,13,7,48,10,9,9,13,7,12,16,8,20,15,13,8,17,11,10,10,8,8,13,12,12,10,40,12,16,16,2,16,14,11,15
"660",15,16,11,8,13,12,26,54,20,8,14,30,14,19,10,8,11,50,10,28,19,16,9,18,10,9,10,15,18,16,14,9,30,11,12,14,39,8,12,11,8,12,47,9,22,15,17,11,17,17
"661",16,15,21,20,10,12,22,22,17,11,7,20,16,8,14,19,51,13,19,22,12,13,10,8,11,21,18,19,13,8,11,18,22,12,17,13,8,22,12,12,16,20,14,24,11,24,20,52,28,14
"662",13,14,10,15,8,13,10,11,11,9,13,19,8,10,11,6,15,12,11,13,10,14,11,11,13,10,12,11,11,12,20,10,7,12,63,12,11,12,13,9,10,19,11,16,13,13,45,69,10,15
"663",15,13,17,15,13,23,10,13,36,12,10,15,29,34,34,7,10,10,45,9,15,49,18,12,20,9,14,31,18,12,12,12,12,16,15,13,12,13,12,8,10,7,19,14,13,11,18,10,15,14
"664",27,17,14,9,20,11,11,9,12,12,13,10,13,11,14,16,22,21,10,26,15,20,10,10,8,15,12,16,7,NA,9,NA,15,13,20,8,21,11,20,14,21,22,63,17,20,12,40,20,18,9
"665",116,9,16,23,26,17,11,17,18,11,16,10,17,9,213,15,211,24,12,10,20,25,17,19,11,23,42,8,12,20,25,14,201,15,21,12,6,13,17,25,10,23,22,14,22,21,6,13,27,9
"666",19,20,20,16,13,8,10,15,22,13,13,8,9,39,17,22,10,13,20,11,14,9,12,9,11,11,16,11,12,9,19,12,22,14,10,11,16,9,18,8,19,44,21,18,19,19,10,10,13,14
"667",11,11,9,15,9,15,40,33,43,11,21,58,10,27,25,9,12,17,11,8,14,39,11,12,20,11,18,10,59,10,14,12,33,15,19,14,41,36,18,20,12,18,30,40,8,14,15,11,15,10
"668",12,23,14,11,11,11,15,11,11,11,11,9,9,13,14,12,14,10,12,11,7,13,7,11,8,15,9,12,12,24,14,13,10,12,14,9,7,13,9,12,15,11,9,8,15,7,8,10,15,15
"669",30,19,249,16,17,8,8,11,14,8,11,12,8,18,8,12,10,10,14,37,9,17,31,13,18,17,16,21,16,169,12,18,11,30,12,11,17,11,14,16,10,11,245,17,15,18,10,9,8,8
"670",18,15,24,20,10,19,17,9,14,11,15,18,11,9,13,8,9,10,9,26,10,24,21,49,26,15,17,16,15,11,15,14,12,7,16,10,13,49,21,19,19,8,22,13,10,18,14,11,11,27
"671",15,8,30,10,14,12,15,13,8,11,7,11,15,13,14,13,14,11,32,9,9,13,16,9,13,9,8,11,10,13,8,8,12,14,13,9,6,10,10,10,14,9,15,13,13,8,12,12,15,10
"672",7,14,15,14,13,8,15,10,8,16,11,18,10,10,17,10,11,11,27,12,39,11,15,10,14,10,8,10,16,17,9,8,10,14,14,16,12,9,12,9,14,10,13,15,9,12,11,9,15,8
"673",10,13,7,15,42,8,14,8,13,12,11,13,11,16,13,15,7,12,19,17,16,11,18,19,10,11,11,18,9,13,19,10,17,12,15,37,12,11,20,7,10,10,9,13,20,14,13,18,16,12
"674",12,12,21,16,11,20,21,23,8,21,30,21,10,17,25,9,21,18,20,6,9,14,22,25,81,17,8,12,22,12,10,8,17,8,16,84,19,24,26,18,10,11,10,15,15,23,22,10,8,6
"675",19,12,12,21,14,19,11,20,12,8,15,18,22,7,18,17,16,75,15,7,15,10,48,21,16,73,9,17,12,14,11,14,17,13,20,15,8,22,80,11,25,9,21,18,10,15,9,25,14,17
"676",7,9,16,14,15,12,8,10,11,10,9,32,147,13,23,22,11,25,25,10,7,32,8,11,22,12,17,134,15,12,32,14,14,10,13,146,8,105,12,17,7,20,31,15,14,10,9,9,14,14
"677",18,8,20,15,13,36,17,11,11,13,11,18,15,38,15,18,11,16,10,9,8,9,22,12,13,10,16,15,12,9,9,18,13,19,11,10,20,12,17,12,11,17,17,13,9,10,15,15,22,17
"678",9,8,13,8,13,11,12,19,14,40,17,10,14,11,13,13,23,42,11,19,12,10,22,26,10,10,12,16,12,11,15,14,17,8,22,26,19,13,15,14,9,11,23,19,12,10,22,24,9,8
"679",8,13,12,7,10,11,13,8,10,16,10,12,18,9,17,32,10,10,11,16,12,20,18,13,10,11,14,9,9,18,13,11,18,15,12,9,16,18,6,13,12,37,18,17,11,11,13,14,18,18
"680",41,8,17,17,9,11,90,12,19,14,15,17,14,11,21,17,20,11,12,19,17,35,27,8,13,10,15,21,10,22,12,21,11,25,10,8,19,7,16,42,90,11,10,21,17,9,22,16,11,13
"681",10,14,66,13,9,14,13,15,8,12,10,17,7,12,11,16,11,13,8,17,17,9,15,16,11,20,16,15,15,7,15,10,8,14,12,15,22,11,9,15,60,9,16,12,11,8,8,10,9,13
"682",21,17,17,17,42,15,31,13,11,25,38,11,39,12,24,22,28,16,10,12,19,15,9,12,13,13,21,17,27,14,21,11,14,27,8,32,15,13,14,25,12,13,20,21,9,13,19,16,14,10
"683",10,11,17,19,12,24,9,10,21,13,18,46,6,11,20,16,21,24,12,10,10,17,12,12,23,17,21,22,22,24,23,16,47,24,14,22,16,22,20,13,7,13,18,8,15,21,10,23,17,10
"684",9,11,11,9,10,12,10,11,9,13,11,9,432,37,14,10,10,11,85,9,13,12,11,8,13,22,10,14,15,10,15,13,8,11,9,10,31,13,11,12,10,11,12,9,11,12,10,13,16,12
"685",19,17,8,9,12,10,9,17,12,20,13,16,20,9,19,17,9,10,43,16,22,21,11,10,16,16,17,15,18,10,8,18,9,10,12,11,10,13,15,8,10,8,16,8,11,40,9,8,9,20
"686",12,27,9,11,14,10,13,17,13,8,9,10,11,20,8,9,18,9,22,10,24,9,10,11,15,7,19,26,11,27,8,23,15,21,41,11,27,9,27,14,11,14,7,12,27,39,26,16,12,16
"687",33,22,19,20,11,26,19,16,23,9,13,22,11,15,10,24,12,20,10,21,17,24,16,30,12,19,21,19,8,15,9,22,29,21,24,9,10,16,17,11,12,6,13,22,104,10,13,109,30,8
"688",11,12,21,9,18,11,18,8,26,59,9,11,15,14,10,11,13,9,20,100,22,10,15,30,24,7,13,7,12,18,19,15,11,13,8,20,11,15,10,10,24,18,20,12,9,9,17,104,20,9
"689",22,12,44,30,13,17,27,31,12,12,13,13,11,11,26,17,12,20,16,9,28,11,27,10,9,10,12,26,23,10,22,8,14,16,8,9,10,44,11,10,19,25,29,7,9,11,15,31,30,10
"690",10,15,15,14,10,14,111,23,25,100,9,8,23,10,12,73,14,12,21,80,17,14,21,13,24,20,8,11,13,15,21,13,22,8,10,22,21,24,12,26,12,11,8,21,12,10,15,21,22,18
"691",15,12,12,19,12,19,16,132,12,15,12,14,10,28,19,12,13,20,13,13,17,26,8,15,11,10,14,9,16,16,64,9,21,10,131,20,13,139,12,16,20,16,9,14,9,11,16,11,24,13
"692",19,13,13,21,13,24,21,14,10,10,20,17,11,13,15,10,10,21,26,17,10,11,18,42,42,17,22,11,19,12,7,22,28,8,14,11,11,22,23,26,21,15,13,14,9,21,17,24,10,18
"693",15,9,11,9,31,21,76,14,16,8,24,19,15,12,33,11,64,18,18,9,8,12,14,11,16,14,12,31,11,14,73,16,7,15,13,15,9,21,9,12,15,17,18,9,20,16,8,14,26,35
"694",24,24,18,18,9,17,6,23,9,25,24,16,7,23,22,12,15,43,19,18,11,10,20,39,19,20,11,23,11,10,10,9,23,9,23,24,12,9,9,13,23,22,13,15,16,23,20,22,13,9
"695",16,18,12,16,7,18,18,20,9,15,15,14,10,18,13,13,11,14,15,31,9,7,12,13,18,15,18,11,18,8,9,18,13,10,9,18,8,9,22,11,10,12,12,10,21,17,20,12,8,32
"696",34,15,12,10,19,15,13,13,17,22,19,9,13,11,11,14,11,20,22,19,11,70,19,100,15,9,11,8,14,17,6,11,9,8,27,12,11,112,17,10,13,13,11,11,111,8,10,14,14,14
"697",56,13,14,15,7,9,10,16,10,88,21,22,11,23,29,8,11,47,12,27,19,29,21,11,10,16,25,10,40,7,9,45,11,43,12,44,10,20,11,10,16,88,18,68,35,14,23,18,11,8
"698",9,12,12,10,17,14,18,11,12,9,20,21,11,11,17,2,37,10,9,10,11,19,18,14,7,22,19,12,17,25,10,12,8,11,12,14,13,85,18,11,12,15,52,18,15,93,21,13,13,13
"699",35,16,11,20,11,9,12,14,10,10,32,25,15,119,12,16,12,23,81,16,9,18,19,13,36,19,9,18,19,11,13,12,10,12,11,11,15,112,22,21,13,17,14,16,13,14,17,10,16,15
"700",22,20,50,19,18,17,14,11,8,10,26,16,8,11,19,15,9,15,14,11,25,34,28,13,10,17,26,34,17,52,15,8,12,13,9,8,17,19,9,9,15,34,14,15,9,12,32,12,34,17
"701",13,8,17,33,12,10,31,15,34,17,13,11,16,44,11,10,15,10,10,9,9,10,46,11,11,9,29,25,13,8,11,13,14,10,19,14,8,28,9,11,11,8,11,15,14,9,14,14,10,14
"702",12,13,17,12,11,11,11,21,27,20,40,10,8,10,8,18,10,10,11,30,7,17,6,14,15,12,16,41,10,17,9,16,15,11,13,14,16,10,20,19,16,16,28,22,12,11,16,31,9,8
"703",14,18,9,12,52,22,15,7,10,21,14,17,21,15,9,8,17,10,15,8,10,19,18,7,18,8,15,59,62,18,14,14,10,15,15,23,19,21,18,23,14,24,15,23,11,18,19,20,9,15
"704",52,19,17,8,37,8,9,26,9,18,21,35,32,28,13,33,10,36,10,37,31,28,34,37,24,23,8,31,8,37,9,35,10,14,22,20,59,33,8,23,22,33,23,11,12,25,23,9,19,19
"705",14,35,23,10,20,10,30,9,15,30,20,17,38,43,32,9,10,470,11,13,445,20,37,37,9,12,25,465,13,13,26,11,8,29,21,9,9,31,12,10,30,14,11,17,19,11,12,16,32,8
"706",28,17,22,15,12,30,8,56,20,18,20,26,11,18,18,19,8,10,33,10,11,20,22,9,9,29,9,20,10,22,13,13,20,14,12,10,7,13,11,13,19,51,22,27,14,9,16,25,10,9
"707",11,8,18,16,12,9,13,12,13,19,58,8,57,15,9,8,16,14,15,9,16,10,16,10,16,14,17,11,36,13,10,13,17,9,16,16,16,12,13,13,13,12,9,17,9,41,14,16,15,12
"708",13,9,12,16,17,8,16,14,11,14,15,12,14,54,10,13,16,14,12,18,10,9,11,14,15,12,9,13,40,9,14,16,16,15,13,12,12,16,8,14,10,12,8,17,13,15,9,15,15,12
"709",11,16,11,21,10,10,9,17,43,19,10,14,19,17,22,11,11,18,18,17,13,10,10,16,10,9,8,13,15,10,16,22,13,9,15,17,12,17,15,14,11,7,9,18,10,19,11,43,11,18
"710",10,13,15,12,16,12,14,15,8,18,9,15,13,15,10,18,12,65,12,13,17,19,9,13,17,14,13,9,11,12,19,9,12,24,60,14,12,55,9,14,15,15,21,12,15,12,8,21,17,10
"711",18,7,16,11,21,418,16,17,12,18,65,9,75,10,11,17,16,12,13,19,14,14,17,17,11,14,20,15,12,13,15,9,12,13,8,100,13,19,12,7,20,12,16,20,19,23,13,19,8,10
"712",13,12,12,44,11,27,16,21,12,11,11,16,9,10,7,14,9,17,11,11,15,12,13,11,14,11,9,11,10,21,11,9,10,19,8,9,21,10,11,10,9,349,12,7,291,23,12,13,13,9
"713",15,11,14,10,10,15,16,10,10,11,23,16,9,17,13,8,16,11,11,18,11,14,10,17,12,13,15,11,11,15,14,11,15,17,41,15,15,16,9,13,10,13,16,9,18,11,11,10,14,39
"714",7,8,19,17,18,12,12,15,9,18,16,11,12,10,10,16,12,16,9,15,21,9,18,13,18,9,10,30,8,9,8,39,10,16,23,10,14,13,10,16,8,12,10,9,10,11,10,13,18,7
"715",9,9,8,8,22,10,14,13,17,8,20,11,10,19,15,14,12,9,8,42,14,7,17,53,21,13,8,15,15,9,18,44,22,16,8,10,11,20,19,12,22,10,20,15,9,12,6,14,22,26
"716",15,11,9,12,17,14,12,16,22,15,22,16,10,20,9,9,13,12,17,21,16,11,19,13,19,13,9,16,37,18,9,13,12,10,12,12,10,36,12,13,10,17,8,21,12,12,14,12,9,14
"717",6,10,11,15,34,11,16,22,13,98,36,15,17,12,12,11,22,9,16,16,21,159,18,13,14,13,156,13,13,12,9,18,11,22,13,34,8,9,11,110,15,10,21,11,33,11,10,28,18,12
"718",9,14,22,24,20,12,33,17,17,77,11,10,21,18,20,78,9,9,11,9,11,65,18,23,17,11,44,43,12,12,11,30,21,26,19,17,8,33,19,20,17,19,17,14,9,12,11,10,21,10
"719",20,11,10,15,13,9,23,29,21,9,24,8,40,22,11,25,15,7,15,40,14,10,14,20,10,10,12,17,21,26,23,10,27,24,24,11,12,10,13,17,14,7,10,17,6,13,23,11,23,12
"720",17,15,11,8,17,13,6,9,9,10,16,9,46,16,10,11,46,25,15,11,18,13,18,10,17,19,9,10,34,16,35,11,39,18,17,15,10,33,14,32,16,16,18,16,18,13,16,16,11,17
"721",9,165,12,163,14,12,15,9,12,9,9,11,19,12,14,21,27,23,12,22,14,22,10,8,23,18,7,24,9,9,8,9,12,9,11,30,23,10,11,20,17,176,17,7,17,10,8,8,11,14
"722",9,11,12,14,13,7,16,13,12,12,12,13,8,13,12,9,14,9,13,20,11,13,13,10,9,13,11,11,11,13,13,28,13,12,11,14,9,11,12,14,12,13,11,11,13,12,14,14,11,10
"723",16,16,14,26,26,14,13,27,20,10,22,6,33,36,21,27,19,36,10,30,10,8,15,21,13,10,15,11,66,9,43,10,9,28,25,14,8,12,7,26,8,21,11,8,31,10,11,10,10,60
"724",13,12,12,24,15,21,24,17,139,13,19,9,13,16,24,21,21,12,13,10,16,9,19,10,136,8,9,10,9,20,20,17,21,21,77,10,9,9,7,19,8,9,10,12,19,16,19,17,17,22
"725",10,18,24,8,24,14,23,9,13,14,14,15,12,23,12,12,11,15,9,13,20,8,18,8,13,25,14,98,23,19,23,23,17,19,21,12,15,14,54,16,13,19,11,25,66,21,10,18,27,9
"726",20,10,16,15,17,25,11,11,19,11,14,10,37,13,16,23,15,8,11,23,22,14,12,13,21,11,10,37,9,11,10,13,7,25,16,16,16,16,18,10,14,17,18,7,20,18,18,16,10,9
"727",9,21,22,18,10,22,10,14,17,12,16,20,55,13,15,18,21,19,23,12,19,19,11,12,17,22,9,17,21,12,12,12,11,12,7,9,9,19,23,10,9,10,13,20,11,14,37,10,10,18
"728",18,8,17,15,20,14,9,28,35,39,15,10,23,38,17,10,20,23,25,8,24,47,11,10,39,14,32,21,30,10,16,24,14,11,13,17,10,12,15,20,26,17,15,22,12,26,8,14,13,24
"729",14,14,12,13,13,13,14,23,17,27,11,13,13,12,10,7,13,18,16,11,10,18,13,13,11,12,16,14,11,13,17,17,9,15,10,10,12,12,17,9,9,16,13,12,10,14,18,10,14,14
"730",18,7,11,21,24,22,31,13,21,8,17,9,18,15,19,18,21,21,11,21,18,11,21,12,13,15,135,12,9,12,125,17,11,16,13,16,11,17,10,15,26,14,15,10,21,18,13,77,16,18
"731",10,10,14,11,13,14,19,22,9,37,21,15,10,35,10,20,15,10,10,8,12,17,27,10,17,22,12,12,25,27,NA,11,19,19,14,8,10,NA,15,10,10,10,11,16,10,7,17,11,12,25
