"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"913",12,27,11,24,26,40,31,8,340,26,9,21,11,21,30,17,300,15,14,27,14,14,10,9,10,19,13,17,25,14,26,13,16,42,86,10,266,22,21,230,23,11,13,14,11,18,344,25,14,18
"914",13,12,12,14,14,10,23,NA,21,19,16,13,21,20,13,15,13,55,9,13,18,12,13,NA,14,19,11,28,9,NA,NA,8,18,22,16,11,10,13,13,18,9,12,23,NA,37,17,8,25,306,NA
"915",16,19,10,9,314,18,17,13,16,18,23,30,22,19,24,16,18,10,27,11,16,8,28,23,235,17,18,9,10,25,20,10,20,18,15,21,18,20,31,19,19,12,281,20,9,14,18,19,10,12
"916",10,20,14,12,10,9,43,10,11,39,11,14,46,21,10,10,13,17,17,18,24,16,7,19,13,14,9,21,8,8,38,12,10,8,16,11,19,10,12,26,240,10,8,227,13,41,15,28,183,16
"917",12,26,40,17,10,20,13,420,14,7,12,18,15,23,33,20,15,25,10,15,19,11,13,19,16,8,62,12,12,15,15,22,19,71,17,20,13,23,10,432,33,13,11,17,14,9,447,18,297,10
"918",9,10,37,10,467,38,14,9,12,13,468,264,9,13,20,10,12,9,74,46,6,11,9,9,17,20,45,12,12,9,14,9,15,17,7,10,28,15,25,15,14,18,11,12,9,10,16,476,9,9
"919",233,34,11,13,7,112,7,14,10,21,7,11,26,12,15,16,9,11,15,18,9,12,8,NA,12,11,14,31,73,11,12,57,13,117,NA,40,32,10,41,15,9,51,11,13,17,88,20,25,17,15
"920",19,20,19,21,11,12,11,29,61,17,14,10,23,18,15,9,22,13,20,10,16,16,171,12,11,20,26,11,30,20,9,10,166,12,12,27,12,79,11,18,11,9,12,7,10,11,NA,19,15,15
"921",21,11,12,15,26,15,12,10,25,32,NA,200,12,29,15,25,18,11,10,14,16,16,27,122,11,9,15,13,11,14,16,19,10,10,21,21,25,21,24,NA,9,16,34,12,24,28,23,17,18,76
"922",6,11,221,9,14,176,17,25,14,12,18,198,14,8,14,211,9,22,21,9,12,13,9,14,7,11,19,8,11,17,10,13,9,10,8,14,12,39,18,8,13,199,30,23,10,63,9,15,11,14
"923",17,143,130,10,10,8,33,125,12,20,22,152,83,37,9,35,24,30,14,9,40,23,20,10,11,20,19,25,9,13,19,66,6,7,11,9,10,19,9,27,25,17,14,23,76,66,10,18,77,8
"924",13,24,14,19,14,263,25,13,57,30,11,13,25,11,13,15,12,81,13,25,14,14,10,11,10,9,165,10,10,337,238,39,11,19,14,30,19,11,24,13,69,18,17,21,11,10,220,12,135,72
"925",17,37,26,12,15,10,69,18,427,9,42,20,447,13,136,11,20,10,119,15,19,10,35,12,420,21,16,36,446,13,11,14,9,9,19,21,16,31,20,20,11,15,35,15,14,29,46,40,17,10
"926",16,11,16,72,37,16,213,12,8,37,13,16,230,20,54,21,12,21,15,29,8,13,9,14,11,9,11,11,15,10,17,16,8,14,12,10,11,14,17,25,11,29,27,11,20,40,24,19,10,223
"927",20,14,10,11,13,38,21,11,13,14,29,14,25,22,11,18,92,13,11,13,10,26,9,9,90,15,15,42,8,12,16,14,53,7,12,13,18,8,59,16,17,16,11,95,22,29,29,19,15,21
"928",13,175,71,22,10,11,18,38,10,10,34,16,10,24,54,32,10,13,12,64,31,197,29,53,210,11,7,9,50,47,8,13,11,51,68,29,10,11,10,17,14,8,74,27,53,20,229,10,18,26
"929",NA,10,NA,15,12,NA,NA,NA,10,11,NA,NA,NA,12,39,10,NA,NA,15,12,NA,13,19,7,NA,21,27,34,32,NA,8,19,9,NA,NA,28,NA,12,20,12,NA,NA,12,107,38,20,NA,NA,NA,10
"930",51,21,9,14,11,9,10,24,15,10,15,109,18,49,15,35,9,19,9,10,16,10,53,472,13,16,41,15,9,88,7,8,10,24,47,23,45,18,23,8,16,11,12,8,490,18,12,31,29,53
"931",10,21,19,9,11,284,19,14,18,12,20,29,15,17,19,16,10,29,12,152,10,44,18,15,26,438,11,12,15,13,12,15,345,10,46,17,72,124,11,9,72,14,11,22,10,50,405,12,9,53
"932",21,8,9,33,19,31,100,22,369,30,22,19,9,24,9,18,19,19,10,10,9,10,12,13,21,13,19,11,49,14,NA,10,NA,19,29,37,32,24,15,17,13,8,25,26,85,20,14,14,16,22
"933",13,20,15,10,48,9,10,13,9,17,8,11,23,9,174,12,9,11,11,15,8,9,13,15,19,13,14,35,171,42,26,9,16,11,14,155,21,34,13,11,12,10,16,158,11,16,13,12,21,13
"934",17,16,10,24,11,19,10,282,52,21,16,8,14,42,14,68,16,19,7,30,NA,39,16,26,32,7,15,49,89,14,17,13,63,471,10,10,27,122,10,11,31,15,8,15,12,13,13,11,10,15
"935",85,48,37,20,13,28,21,8,23,31,19,15,11,18,36,18,42,11,22,13,35,11,11,11,12,17,43,79,107,13,26,12,74,9,23,104,14,14,13,13,15,33,9,31,16,28,10,22,20,8
"936",16,69,11,18,13,10,69,15,11,11,14,12,307,9,17,21,17,9,10,79,10,19,39,10,25,38,14,21,8,86,15,68,7,11,31,18,13,12,13,16,15,37,15,20,10,368,10,16,8,378
"937",11,12,22,15,15,26,22,46,11,31,14,8,39,19,21,16,23,18,14,12,12,30,22,45,11,14,14,18,20,16,20,11,8,19,12,22,17,11,31,12,24,26,14,17,43,12,23,11,11,25
"938",22,11,11,8,32,336,22,10,10,10,13,23,35,13,34,10,9,13,56,11,12,56,23,15,14,12,12,342,9,11,14,21,9,9,173,10,17,10,36,9,341,14,12,59,15,14,11,86,26,13
"939",36,40,7,10,14,116,26,12,10,9,17,12,13,11,59,10,10,7,15,14,10,12,10,13,14,20,23,52,15,19,12,16,13,107,22,95,25,17,16,104,13,13,24,14,13,16,10,8,15,13
"940",22,473,39,25,17,15,405,16,17,15,15,25,19,432,429,12,13,24,46,20,27,28,40,415,9,20,9,17,18,12,14,9,25,19,15,25,17,10,13,28,69,69,11,10,14,14,9,16,12,9
"941",8,9,13,19,9,10,21,34,16,23,39,113,10,8,8,15,141,12,22,11,11,8,38,10,9,13,132,9,9,10,8,13,139,12,75,18,26,27,24,10,80,28,11,12,141,21,8,11,15,10
"942",13,NA,10,11,13,10,13,196,NA,6,11,18,16,8,16,21,11,16,9,30,10,24,8,9,24,NA,15,12,11,9,24,30,12,11,11,24,107,21,19,NA,NA,21,7,12,27,19,10,14,13,17
"943",138,12,13,13,36,33,71,69,11,10,12,32,12,31,12,18,117,124,16,21,32,11,9,20,12,25,17,16,23,41,25,13,12,12,17,11,19,12,11,11,40,20,24,137,10,19,25,23,16,14
"944",43,11,19,14,29,17,11,226,31,15,12,16,8,18,23,65,12,19,10,12,19,27,15,22,10,109,8,211,251,268,17,13,21,22,15,10,17,10,199,11,15,92,11,11,20,13,31,13,22,9
"945",365,16,18,21,13,22,361,18,17,11,20,9,21,16,12,13,15,11,12,12,13,12,11,12,9,16,18,372,10,21,369,19,31,12,352,15,23,25,11,20,19,11,10,30,13,11,23,9,19,9
"946",29,222,19,25,11,11,15,12,208,11,9,103,31,21,33,211,20,14,26,9,14,218,15,24,14,11,7,19,22,11,15,40,9,19,24,30,19,218,46,14,10,9,23,15,68,11,26,23,197,12
"947",13,19,28,13,17,20,21,13,11,37,13,18,73,14,16,38,15,202,9,8,9,15,9,14,12,54,6,10,17,30,19,18,32,10,12,18,14,204,9,197,11,27,21,9,12,12,22,15,12,31
"948",10,11,24,18,28,13,16,20,20,7,7,21,24,17,8,17,16,9,24,12,13,19,17,21,28,17,16,18,12,17,10,21,12,16,65,20,14,8,16,185,10,12,12,18,180,197,18,22,8,41
"949",22,15,16,13,77,7,10,84,9,14,9,13,13,9,27,11,9,11,13,14,14,10,18,82,13,6,10,13,11,13,43,18,20,16,13,13,14,75,13,18,11,12,15,24,15,10,8,11,10,16
"950",18,13,21,17,10,23,9,13,61,9,18,71,12,20,12,68,16,9,14,28,13,12,22,8,17,11,21,14,10,11,18,9,10,11,42,7,11,9,30,8,20,14,10,77,25,12,24,10,23,51
"951",19,450,14,11,30,9,12,16,8,26,13,9,13,9,9,28,8,11,7,13,14,10,14,16,12,8,7,21,18,9,7,11,NA,12,9,9,19,10,21,13,9,24,10,404,12,16,10,11,468,79
"952",14,38,7,15,15,13,24,13,9,19,12,37,9,32,12,132,91,30,20,43,8,39,8,10,8,61,11,18,9,53,10,15,73,12,14,14,15,15,66,12,21,40,14,45,10,9,14,35,11,10
"953",17,16,20,14,13,21,19,383,50,14,10,20,22,13,17,28,10,33,36,12,10,37,70,11,11,10,29,17,13,9,10,41,150,7,28,384,8,51,8,30,9,12,57,21,9,13,13,20,48,10
"954",7,18,11,8,234,26,60,26,9,12,32,10,20,24,15,23,18,22,22,9,18,60,16,9,18,135,13,19,93,12,18,19,11,21,15,20,26,13,10,19,12,12,11,28,19,9,22,20,11,13
"955",13,13,9,41,33,11,19,16,10,12,10,16,10,16,15,14,15,8,17,12,9,36,13,9,19,16,12,14,18,13,14,12,32,36,10,9,23,12,31,9,12,13,11,10,15,18,31,20,39,17
"956",29,10,8,10,14,NA,13,304,41,10,8,16,15,24,15,15,12,20,10,13,274,21,11,21,18,9,94,15,16,49,NA,13,15,13,8,13,240,23,11,8,90,11,31,9,13,16,NA,10,20,11
"957",25,14,11,13,11,17,14,195,13,55,21,9,184,12,12,13,8,29,9,76,41,18,18,14,10,12,23,13,12,8,17,25,84,26,11,172,13,15,11,12,8,27,12,9,50,13,11,12,23,18
"958",465,9,15,28,32,27,33,24,37,9,96,13,491,17,15,10,10,15,15,27,10,17,24,24,21,15,121,34,19,32,22,21,18,26,11,27,41,10,17,155,13,11,14,9,476,19,13,9,20,22
"959",22,16,258,17,14,14,20,9,11,17,8,20,271,12,12,12,12,11,17,21,23,79,208,19,22,88,13,22,13,9,21,14,21,12,15,16,12,11,12,24,155,38,13,17,15,18,8,24,13,9
"960",23,13,15,286,14,13,17,9,31,24,298,13,21,10,NA,21,17,127,21,17,10,11,19,10,33,21,20,31,18,20,13,20,25,15,21,34,23,14,19,13,12,12,13,305,20,22,10,30,74,16
"961",15,11,12,26,10,12,20,11,12,22,8,11,16,205,18,24,38,8,14,11,15,25,12,18,11,28,229,25,15,31,23,23,28,13,25,13,186,62,13,12,15,17,45,24,26,14,9,13,13,10
"962",9,108,9,114,8,16,67,12,104,11,8,16,9,13,10,17,11,8,7,16,11,16,16,11,17,13,15,14,9,12,9,12,11,16,96,8,9,11,14,8,7,15,12,12,9,21,27,10,16,14
"963",16,28,18,17,30,23,17,19,15,28,27,24,21,12,8,13,15,10,12,13,97,97,18,18,139,9,28,18,14,12,13,43,23,33,14,146,24,9,14,18,21,22,7,24,13,13,7,13,16,15
"964",14,7,14,10,20,11,17,64,9,9,17,10,10,417,9,12,12,19,23,13,376,8,12,9,7,10,14,67,10,8,30,8,14,9,8,10,457,8,15,13,13,83,11,13,12,12,8,10,12,9
"965",19,13,18,32,11,13,186,9,16,25,13,14,32,12,13,10,8,18,12,19,25,27,9,9,8,10,59,286,12,17,10,35,10,196,53,9,10,26,14,200,19,12,249,7,55,39,52,18,91,15
"966",11,12,12,13,20,19,183,12,12,14,19,10,17,59,17,12,27,10,29,15,11,10,182,30,13,67,33,30,14,12,10,16,9,13,20,17,8,13,34,10,21,143,10,14,10,37,11,15,37,41
"967",13,20,109,8,113,13,10,13,12,16,10,17,16,14,21,10,10,22,26,10,7,26,14,7,12,11,11,12,17,10,23,10,10,109,9,12,13,12,19,32,11,24,8,28,13,9,52,57,36,13
"968",19,14,11,74,29,43,376,11,14,44,17,18,29,11,13,14,25,16,33,41,378,27,14,12,33,28,19,17,78,9,14,13,18,19,381,19,23,64,14,9,22,15,23,19,231,23,24,11,12,74
"969",14,13,50,24,22,17,11,72,9,18,64,424,NA,8,NA,10,26,92,31,8,9,30,NA,13,12,9,13,10,23,16,9,10,61,NA,10,87,19,20,22,43,62,52,10,22,18,31,10,30,470,58
"970",12,24,11,10,8,14,12,67,11,20,9,14,9,9,12,14,17,10,12,21,27,52,16,12,21,24,8,12,12,13,28,15,8,13,13,12,72,19,17,14,8,9,11,16,9,31,9,10,11,11
"971",26,8,12,14,16,14,12,20,12,12,10,16,31,440,35,299,13,38,27,436,333,70,12,12,193,11,10,7,12,9,408,7,33,24,52,16,29,19,9,8,24,32,45,15,41,26,9,18,15,25
"972",54,14,13,14,20,85,14,8,15,13,18,81,27,35,10,14,10,12,14,10,23,36,13,8,22,28,11,9,35,22,10,15,12,23,11,20,18,11,15,47,17,16,17,11,78,15,21,9,10,8
"973",14,31,10,15,10,26,13,15,18,8,7,457,15,9,16,15,12,19,23,14,12,25,12,10,19,52,481,11,10,14,24,483,17,15,151,10,481,13,8,19,14,12,10,19,13,22,13,10,21,9
"974",14,10,14,65,11,13,13,36,8,6,10,10,10,12,86,12,11,13,10,16,15,24,14,16,12,9,11,33,120,18,23,7,9,9,7,9,7,19,10,12,19,19,11,33,8,29,10,82,10,12
"975",11,24,10,9,19,15,110,11,34,289,9,22,13,9,13,22,8,18,13,21,12,23,16,23,11,10,10,17,20,NA,11,11,12,17,12,24,11,10,NA,15,32,41,10,21,18,18,18,9,19,23
"976",NA,153,53,12,38,11,22,49,20,17,29,84,101,20,117,28,18,66,33,9,24,91,61,17,32,22,20,17,23,7,8,32,48,10,24,9,21,23,NA,13,9,16,17,19,NA,9,NA,14,12,17
"977",13,15,12,21,20,9,10,10,16,20,NA,10,11,11,15,11,10,15,17,9,11,11,15,22,NA,17,43,13,38,17,17,30,47,12,30,14,28,21,99,12,139,17,139,10,16,29,9,10,42,9
"978",24,17,18,14,13,8,8,13,20,20,57,24,13,18,24,10,19,37,25,20,17,286,17,25,9,21,14,11,17,31,21,14,25,13,86,31,11,10,16,18,15,27,9,51,39,17,11,42,19,18
"979",12,11,21,9,9,9,15,34,15,126,23,31,11,27,37,10,17,12,26,8,9,295,10,22,31,18,9,12,9,10,16,18,74,9,59,15,21,21,13,17,141,19,14,294,24,17,14,12,24,13
"980",19,9,381,7,12,34,9,70,16,84,10,8,10,10,13,9,16,10,11,7,13,21,14,8,14,80,10,15,12,19,364,19,11,10,28,28,11,12,25,9,54,38,9,10,18,11,13,9,NA,9
"981",7,298,17,10,15,86,19,8,8,28,19,27,20,12,12,NA,8,152,22,11,9,18,19,13,18,9,9,10,13,11,10,13,9,11,12,9,6,14,13,8,NA,21,9,105,56,11,13,18,9,11
"982",26,14,12,11,50,18,11,10,8,20,8,16,50,25,45,16,9,21,10,12,9,16,12,11,13,10,20,12,111,12,10,13,9,23,13,13,21,8,12,72,17,10,10,109,14,19,21,7,18,15
"983",70,12,77,17,20,16,11,25,25,18,11,20,7,24,23,24,16,14,10,14,19,44,12,10,24,24,27,76,15,11,55,12,13,22,17,19,36,23,11,23,33,26,14,10,9,28,12,16,13,33
"984",18,23,13,12,18,7,21,10,21,24,9,13,14,12,10,66,24,28,11,12,18,15,38,29,39,16,NA,9,25,27,13,21,15,20,78,63,11,21,115,18,12,30,22,33,14,13,60,109,9,13
"985",NA,21,17,18,9,13,10,19,116,13,19,14,14,8,27,NA,35,19,19,20,15,27,18,35,NA,12,10,16,13,97,16,12,16,28,25,20,25,20,22,18,114,7,12,NA,10,11,18,NA,28,24
"986",13,25,53,7,11,11,15,86,13,113,26,17,17,10,9,8,33,7,14,16,35,22,22,350,15,29,100,17,12,18,13,15,11,43,51,21,49,11,353,36,11,14,39,8,42,12,22,8,251,53
"987",17,17,19,9,39,15,48,13,163,11,25,NA,16,9,21,415,17,30,15,12,12,16,23,15,14,18,10,23,11,12,13,56,12,18,12,16,122,12,17,16,8,12,19,20,13,11,12,13,20,370
"988",57,21,10,15,19,441,15,31,10,16,18,16,17,11,22,168,14,29,45,10,14,13,53,10,14,10,23,27,53,15,382,23,22,446,47,13,17,12,371,44,54,74,10,50,13,29,10,20,10,17
"989",26,16,48,10,16,18,64,124,38,17,14,42,26,54,93,14,14,27,28,12,10,14,21,46,12,22,16,28,22,35,26,24,20,13,9,119,10,10,46,18,52,14,19,9,33,10,37,13,24,13
"990",NA,24,20,21,16,15,17,13,19,14,NA,17,26,17,9,18,17,47,35,30,10,14,11,9,19,20,10,8,19,13,9,39,NA,13,47,9,28,10,14,10,16,18,33,14,18,15,NA,18,10,12
"991",7,7,NA,NA,NA,25,12,32,14,NA,16,NA,28,9,26,NA,NA,25,NA,NA,NA,12,9,9,NA,122,15,25,NA,NA,7,NA,NA,16,NA,15,12,NA,NA,9,9,17,39,8,11,77,66,NA,7,19
"992",8,12,13,16,10,42,11,25,11,21,34,14,17,16,12,37,29,10,10,15,11,15,19,8,11,48,23,10,7,17,43,31,43,16,9,19,20,10,11,11,12,16,11,8,11,16,9,14,20,11
"993",50,20,49,227,11,30,11,20,21,59,34,22,8,17,14,10,13,17,63,14,13,48,19,23,8,10,53,8,7,10,12,23,59,58,8,9,17,24,21,33,26,10,13,13,23,20,51,27,8,49
"994",11,13,14,296,18,9,13,13,20,9,14,20,9,19,30,17,13,10,146,9,19,15,8,20,24,17,51,19,10,11,246,13,22,22,10,41,25,11,10,18,11,19,8,64,16,15,16,287,18,12
"995",21,18,29,27,36,16,30,11,11,15,24,32,13,21,12,28,12,13,8,11,21,12,10,12,24,417,10,10,418,9,17,19,408,9,9,21,10,12,416,12,21,454,8,16,25,224,11,10,14,8
"996",27,9,328,13,12,12,11,88,10,10,10,53,31,108,24,23,14,39,11,11,29,65,21,20,13,10,27,10,33,39,17,10,11,17,14,35,42,13,27,13,102,30,13,38,13,49,15,32,10,40
"997",14,13,11,30,19,13,12,15,32,14,13,10,420,10,22,26,10,12,16,23,441,13,28,445,37,24,31,9,19,11,8,12,24,13,181,13,31,26,15,14,21,18,27,24,18,11,489,16,15,41
"998",18,13,11,9,12,56,31,13,11,14,18,12,107,10,30,11,12,22,30,110,17,9,17,11,125,9,9,18,18,18,15,100,16,12,17,50,13,15,24,30,44,16,24,17,50,11,19,12,19,9
"999",23,15,25,15,40,12,43,24,10,13,15,21,20,18,12,10,29,13,13,14,15,12,20,13,11,46,11,16,28,12,30,12,13,13,20,12,39,11,11,50,16,38,11,25,13,14,13,21,12,15
"1000",39,18,22,17,11,365,31,35,44,9,22,10,26,56,38,11,13,63,NA,21,9,10,11,17,24,16,126,9,12,79,8,8,8,27,17,14,16,69,47,12,NA,11,8,27,37,12,10,16,17,17
